HOLE:	984b
LEG:	162
TOP:	78.790802
BOTTOM:	500.024414

DEPTH	SGR	CGR	THOR	URAN	POTA	W1NG	W2NG	W3NG	W4NG	W5NG
102.2604	25.0227	19.2188	2.4798	0.8196	0.7538	66.4879	24.6649	8.5791	2.1448	1.0724
102.4128	22.3473	17.1698	2.1862	0.7311	0.6802	63.1692	22.4839	3.2120	1.0707	1.0707
102.5652	20.2261	15.6788	1.8725	0.6421	0.6499	53.0265	18.0090	7.0035	0.0000	0.0000
102.7176	20.6608	15.8949	1.8734	0.6730	0.6647	51.4469	12.8617	9.6463	1.0718	2.1436
102.8700	22.8011	17.3365	2.0320	0.7717	0.7276	58.1162	25.0501	7.0140	1.0020	1.0020
103.0224	20.8108	15.7973	1.7734	0.7080	0.6812	56.8060	21.4362	5.3591	0.0000	0.0000
103.1748	13.9579	10.0932	0.9042	0.5457	0.4884	32.1543	15.0054	4.2872	0.0000	1.0718
103.3272	19.1843	12.6094	1.1869	0.9284	0.5968	56.0280	19.0095	3.0015	0.0000	0.0000
103.4796	17.1629	11.2554	0.9525	0.8342	0.5576	36.4611	24.6649	7.5067	2.1448	0.0000
103.6320	14.6511	9.3208	0.7362	0.7527	0.4740	39.6570	8.5745	5.3591	1.0718	0.0000
103.7844	16.6434	10.6087	0.9538	0.8522	0.5125	44.9775	10.9945	4.9975	0.0000	0.0000
103.9368	19.6383	12.6828	1.2966	0.9822	0.5764	51.4469	16.0772	5.3591	0.0000	1.0718
104.0892	21.3015	13.8917	1.4956	1.0463	0.6138	52.0521	25.0250	8.0080	0.0000	1.0010
104.2416	19.5333	12.6622	1.4435	0.9702	0.5409	49.3033	23.5798	5.3591	1.0718	0.0000
104.3940	17.5946	11.2101	1.4038	0.9015	0.4496	45.0161	18.2208	6.4309	1.0718	0.0000
104.5464	16.1376	9.9890	1.4749	0.8682	0.3485	38.6059	12.8686	6.4343	3.2172	2.1448
104.6988	15.8195	9.4052	1.5039	0.9057	0.3014	44.9775	8.9955	3.9980	0.0000	0.0000
104.8512	18.8023	11.1768	1.8956	1.0768	0.3330	51.4469	19.2926	2.1436	1.0718	2.1436
105.0036	17.0393	9.9671	1.7512	0.9987	0.2828	51.0255	10.0050	3.0015	0.0000	0.0000
105.1560	18.7461	11.0865	1.9189	1.0816	0.3213	44.9775	19.9900	4.9975	0.9995	0.9995
105.3084	19.4215	11.4888	2.0272	1.1202	0.3240	54.6917	15.0134	4.2895	1.0724	0.0000
105.4608	19.7679	11.8862	2.1554	1.1130	0.3217	53.5906	15.0054	4.2872	1.0718	1.0718
105.6132	21.0206	13.0102	2.3539	1.1311	0.3534	50.0250	24.0120	4.0020	1.0005	1.0005
105.7656	22.1325	13.9850	2.5528	1.1505	0.3746	62.1651	12.8617	6.4309	0.0000	3.2154
105.9180	23.0617	14.5526	2.6052	1.2016	0.4017	67.5603	20.3753	4.2895	2.1448	0.0000
106.0704	19.0696	12.5260	2.2528	0.9240	0.3433	56.9715	16.9915	1.9990	0.9995	0.9995
106.2228	16.8640	11.6864	2.0188	0.7311	0.3396	37.5134	20.3644	4.2872	0.0000	1.0718
106.3752	18.6807	12.9909	2.1347	0.8035	0.4030	49.2505	13.9186	7.4946	0.0000	1.0707
106.5276	19.3459	13.7952	2.2842	0.7838	0.4239	51.0511	13.0130	8.0080	2.0020	3.0030
106.6800	18.2704	13.0101	2.1029	0.7428	0.4117	47.1597	16.0772	6.4309	0.0000	0.0000
106.8324	19.2833	13.8667	2.2929	0.7649	0.4268	54.7210	18.2403	2.1459	1.0730	1.0730
106.9848	17.8456	13.2944	2.1944	0.6427	0.4101	46.0230	17.0085	4.0020	0.0000	1.0005
107.1372	29.4096	23.4182	3.2817	0.8460	0.8580	73.9154	29.9946	8.5699	3.2137	4.2849
107.2896	27.0273	21.8091	2.8965	0.7369	0.8362	58.9705	33.9830	11.9940	3.9980	0.0000
107.4420	25.2964	20.6639	2.6825	0.6541	0.8067	57.8778	26.7953	7.5027	0.0000	1.0718
107.5944	28.2789	22.5247	2.9332	0.8125	0.8772	75.0375	30.0150	6.0030	1.0005	0.0000
