HOLE:	984b
LEG:	162
TOP:	98.145599
BOTTOM:	502.462799

DEPTH	SGR	CGR	THOR	URAN	POTA	W1NG	W2NG	W3NG	W4NG	W5NG
193.7004	23.9381	21.9164	2.6224	0.2284	0.7580	52.9076	11.7508	10.3040	0.0401	0.0001
193.8528	23.1276	20.3372	2.3898	0.3152	0.7120	47.7417	18.0312	4.4454	0.7960	0.7958
194.0052	22.9649	19.4924	2.2646	0.3923	0.6875	43.4844	17.5270	4.9648	1.6326	0.0334
194.1576	20.7505	17.7011	2.0057	0.3445	0.6344	43.3312	22.3230	5.0002	0.0586	1.6073
194.3100	20.7153	18.2312	2.0152	0.2806	0.6634	31.2354	12.6651	6.9861	0.0002	0.9063
194.4624	21.4723	18.7743	2.0897	0.3048	0.6803	39.7276	21.3984	5.0511	1.6211	1.6445
194.6148	24.7221	20.1846	2.2899	0.5126	0.7228	48.1484	20.8523	7.4429	1.6664	1.6665
194.7672	26.3726	19.7333	2.2813	0.7501	0.6983	47.6724	27.2492	3.6022	0.0293	0.8965
194.9196	26.1016	18.0376	2.0193	0.9110	0.6513	48.2844	20.8981	9.0774	0.0000	0.8333
195.0720	28.5999	19.1718	2.0564	1.0651	0.7100	49.9874	18.3556	3.3906	0.0001	0.8332
195.2244	30.2960	19.8086	2.1344	1.1848	0.7317	74.8728	19.4042	3.5281	0.8770	0.0040
195.3768	33.8897	22.0610	2.3682	1.3363	0.8167	56.6674	26.6671	5.8336	1.6667	0.8332
195.5292	32.2909	21.3621	2.3341	1.2346	0.7827	62.4286	29.9602	8.3160	1.6580	0.0050
195.6816	34.2155	22.6592	2.4566	1.3055	0.8340	53.9083	23.8246	5.3247	0.0000	0.8888
195.8340	35.2434	21.5383	2.4490	1.5483	0.7702	70.8655	26.6635	9.1246	0.0118	1.6681
195.9864	36.2013	19.6345	2.3021	1.8716	0.6884	72.8731	26.3627	6.1385	0.9123	1.7784
196.1388	33.2536	15.9879	1.9629	1.9506	0.5431	57.2024	21.9565	4.5319	2.6467	2.5876
196.2912	29.4537	13.0854	1.6151	1.8492	0.4428	51.1167	17.6559	9.6982	2.6229	0.0000
196.4436	27.6471	11.3878	1.4388	1.8369	0.3788	47.4755	17.5043	9.0739	1.6415	0.0284
196.5960	27.3463	9.9662	1.2892	1.9635	0.3256	46.9617	17.5152	6.2199	0.8801	0.8505
196.7484	27.6829	9.4273	1.2376	2.0624	0.3044	53.1129	14.3091	7.3884	0.8320	0.0333
196.9008	29.2692	9.8505	1.2432	2.1938	0.3279	50.1684	18.5357	5.1293	0.7968	0.7968
197.0532	29.3789	10.4625	1.2841	2.1370	0.3555	53.5893	22.5851	8.0001	0.0822	0.0822
197.2056	29.1146	10.8991	1.3141	2.0579	0.3750	49.2930	16.0238	8.9096	1.6680	1.6239
197.3580	25.7411	9.6731	1.1563	1.8152	0.3348	49.9359	18.7258	4.1161	1.8558	0.8330
197.5104	25.7150	9.1115	1.0502	1.8757	0.3230	36.7048	12.2432	3.3428	4.8513	0.8357
197.6628	25.6938	8.3441	0.8562	1.9600	0.3167	50.4456	20.7494	3.6799	2.5800	0.9337
197.8152	27.0236	8.5088	0.8537	2.0917	0.3268	52.4361	15.5946	5.7147	1.7257	1.5486
197.9676	25.3346	8.4409	0.8935	1.9085	0.3150	40.7236	22.9291	4.2892	2.3709	0.0626
198.1200	23.5329	8.4076	0.9732	1.7087	0.2973	40.3364	18.0034	5.5700	0.9005	0.7665
198.2724	22.7178	8.5899	1.0267	1.5961	0.2973	43.8238	14.0252	2.9537	1.7501	0.0000
198.4248	23.2041	8.5586	1.0117	1.6545	0.2984	40.4695	12.7309	7.7517	2.4118	0.0000
198.5772	21.3742	7.6086	0.9279	1.5551	0.2597	46.6699	16.1909	5.5974	0.0000	0.0000
198.7296	19.7478	6.7514	0.8285	1.4682	0.2294	30.4256	11.9887	3.4142	0.0000	0.0811
198.8820	20.2586	7.6096	0.9793	1.4290	0.2496	28.8775	15.1623	4.4573	0.0000	0.7480
199.0344	23.9577	10.2168	1.2489	1.5523	0.3481	49.6574	16.3943	6.5738	0.0890	0.0890
199.1868	27.7052	13.6845	1.5978	1.5840	0.4811	58.7065	14.3525	2.7756	0.8333	0.8333
199.3392	27.7854	15.0087	1.6361	1.4434	0.5507	54.4524	22.2458	4.8300	0.9405	0.8390
199.4916	25.7052	15.7799	1.7114	1.1213	0.5807	48.8581	19.8551	3.8030	1.5545	1.0744
199.6440	23.6073	15.3588	1.7195	0.9319	0.5546	38.7114	16.4530	6.0920	0.1085	2.1892
199.7964	22.8294	15.9395	1.8693	0.7784	0.5588	42.1254	15.3166	7.8827	0.8759	0.0000
199.9488	22.1784	15.5591	1.8808	0.7478	0.5343	45.5774	16.9215	6.8472	0.8392	0.1173
200.1012	21.9780	16.0044	1.9980	0.6749	0.5371	39.4027	13.9184	2.8518	0.8747	0.7606
200.2536	20.5385	15.2940	1.9635	0.5925	0.5025	42.4135	17.3431	4.6996	0.7148	0.0001
200.4060	22.0673	16.5957	2.1366	0.6181	0.5441	37.5984	12.1101	7.5037	0.1222	0.6136
200.5584	25.7859	19.3878	2.4954	0.7228	0.6358	43.4863	18.1107	5.5746	1.1076	3.5426
200.7108	29.1293	22.0561	2.8391	0.7991	0.7233	59.1409	29.0614	8.3591	2.2341	0.1300
200.8632	30.2653	23.1394	3.0466	0.8050	0.7453	61.2017	20.0318	5.7422	0.1417	0.9806
201.0156	30.2282	23.2556	3.0818	0.7877	0.7452	49.5332	24.1833	5.7854	0.7363	1.8838
201.1680	29.9690	21.8824	2.8848	0.9136	0.7041	65.7954	21.8009	7.7691	0.5589	2.2186
201.3204	29.9625	20.6266	2.7545	1.0547	0.6568	53.4227	22.6210	4.5623	2.8982	0.9776
201.4728	26.5809	17.8112	2.4860	0.9907	0.5459	52.3899	21.8586	2.6818	0.8420	1.3729
201.6252	26.1560	18.5263	2.6939	0.8619	0.5464	46.5479	15.6020	3.7970	0.8733	0.1515
201.7776	25.6282	19.4112	2.8329	0.7023	0.5705	55.3292	18.8598	5.2179	0.8423	1.0050
201.9300	26.8047	20.6725	2.9897	0.6928	0.6129	47.4149	19.8196	7.0589	0.7138	1.4276
202.0824	25.6043	19.1679	2.7118	0.7271	0.5802	53.8991	14.1496	9.7494	0.1720	0.0000
202.2348	24.1871	17.8850	2.5095	0.7120	0.5455	50.9916	13.9501	5.0653	0.8719	0.3322
202.3872	23.3896	17.0933	2.3587	0.7113	0.5292	46.0476	13.5012	3.8260	0.8332	1.6663
202.5396	21.8121	15.9489	2.2132	0.6624	0.4913	52.1698	15.0628	2.7130	1.0265	1.3182
202.6920	21.1289	14.4002	1.9830	0.7602	0.4467	34.8712	17.2418	4.0159	1.7436	0.0000
202.8444	20.8960	13.9227	1.8866	0.7878	0.4379	35.6571	13.7973	6.2891	2.0704	0.3810
202.9968	20.4388	13.7880	1.8371	0.7514	0.4398	42.6399	17.3705	6.9176	2.7458	1.9268
203.1492	19.3253	13.6757	1.7897	0.6382	0.4427	36.5347	12.5740	3.7072	0.0000	2.1229
203.3016	17.4660	12.4578	1.5893	0.5658	0.4113	33.1673	10.5374	4.8633	0.0000	0.6415
203.4540	19.0776	13.7127	1.7208	0.6061	0.4584	35.5168	13.1566	5.3245	0.1954	0.1954
203.6064	21.1347	14.8582	1.8996	0.7091	0.4898	45.3830	15.6288	7.7340	0.8331	0.6338
203.7588	22.8665	15.6464	2.0642	0.8157	0.5032	46.8595	14.3907	5.0194	0.8332	0.4064
203.9112	23.9526	15.7172	2.0927	0.9304	0.5017	48.1601	14.6492	4.0630	0.8449	1.4706
204.0636	24.0258	15.4447	1.9813	0.9694	0.5078	47.8900	20.6637	7.8590	1.0792	0.6601
204.2160	24.0140	15.2892	1.8694	0.9857	0.5209	43.1570	17.8667	4.7832	1.6654	0.2140
204.3684	22.6429	14.6394	1.7477	0.9042	0.5071	49.3687	13.6894	4.4581	1.4609	1.0762
204.5208	22.0710	14.6846	1.7138	0.8345	0.5164	45.4680	13.2660	5.5646	1.0674	1.5058
204.6732	21.1462	14.1968	1.6135	0.7851	0.5078	38.9373	16.6992	6.4092	1.6023	0.8011
204.8256	19.6722	13.0517	1.4634	0.7479	0.4708	37.3418	16.7961	6.2831	1.4501	0.6044
204.9780	19.1541	12.0697	1.3753	0.8003	0.4311	37.6059	10.4134	5.4390	0.6357	0.2325
205.1304	20.2297	11.8214	1.3734	0.9499	0.4170	40.8290	12.8367	5.3612	0.2364	0.8335
205.2828	22.8131	12.3819	1.4326	1.1784	0.4379	47.8993	19.0467	3.9278	1.0733	0.8336
205.4352	24.6508	12.5787	1.4004	1.3638	0.4557	54.7095	17.3810	4.3050	1.1776	0.5888
205.5876	24.8521	12.2239	1.3097	1.4266	0.4530	51.1405	18.1755	6.7763	0.2619	0.2618
205.7400	25.4180	12.4061	1.2664	1.4700	0.4722	50.3449	15.6007	6.4335	1.3692	0.6162
205.8924	25.6933	12.4303	1.2263	1.4984	0.4815	59.6549	16.7896	6.0159	2.2450	0.2550
206.0448	26.1300	12.3472	1.1555	1.5571	0.4907	48.3636	20.9383	8.4841	1.4228	0.8485
206.1972	24.9333	11.2936	1.0166	1.5409	0.4568	50.9828	19.4918	6.5698	0.6054	1.1299
206.3496	24.7606	10.9129	0.9797	1.5644	0.4419	53.8209	16.0968	2.1974	0.0000	1.6664
206.5020	25.5379	11.2149	1.0272	1.6181	0.4501	58.2820	16.6881	3.1105	0.2853	1.1268
206.6544	27.3233	11.7044	1.0391	1.7645	0.4762	64.1249	16.4442	4.5082	1.4103	0.0000
206.8068	27.1994	11.4390	0.9366	1.7805	0.4810	63.0301	15.5479	8.0516	2.4985	0.0000
206.9592	26.3527	10.8031	0.7728	1.7567	0.4764	53.9141	15.5921	6.4647	1.6600	0.0000
207.1116	25.1916	10.3317	0.7056	1.6788	0.4622	53.9682	18.2657	5.6175	0.6017	0.3008
207.2640	25.4960	10.9864	0.8370	1.6392	0.4744	49.8447	18.7575	7.7869	1.4433	0.5781
207.4164	25.0429	12.0344	1.0333	1.4696	0.4966	57.4365	15.9108	5.7458	0.8331	0.0000
207.5688	25.6243	13.5073	1.2042	1.3689	0.5486	49.1105	20.9297	3.6759	0.8331	0.2950
207.7212	25.4889	13.6788	1.1666	1.3342	0.5660	58.4297	21.1712	4.3358	0.5342	0.8329
207.8736	25.9438	13.1549	1.0178	1.4448	0.5649	58.4834	15.8480	3.3051	0.9591	0.8510
208.0260	25.4774	12.1313	0.8175	1.5077	0.5449	50.6013	17.9926	6.6583	1.9803	0.8637
208.1784	26.4798	12.5524	0.7555	1.5734	0.5817	48.1923	21.0351	7.8058	0.8329	0.5224
208.3308	27.9734	14.1071	0.8836	1.5665	0.6469	55.2193	20.6268	8.6464	0.8334	0.0000
208.4832	28.2547	15.6926	1.1262	1.4192	0.6913	59.9601	19.4451	8.2147	1.1514	0.0000
208.6356	28.1375	16.9935	1.4067	1.2590	0.7116	52.9217	17.4301	6.9825	1.3448	0.0002
208.7880	27.7627	17.6749	1.6120	1.1396	0.7107	51.4611	20.7850	7.3219	1.5391	1.3752
208.9404	26.2677	17.1864	1.6443	1.0259	0.6759	52.5923	19.2729	8.5391	1.6053	2.7967
209.0928	24.3752	16.6939	1.6420	0.8678	0.6476	40.3440	14.9918	8.9724	0.0001	1.0018
209.2452	23.6222	16.9926	1.6822	0.7490	0.6571	42.5950	16.3361	7.0449	1.0059	0.0000
209.3976	23.9652	17.9102	1.7409	0.6840	0.6989	52.5305	17.9911	6.9724	1.4823	0.0000
209.5500	25.2040	19.5145	1.8623	0.6428	0.7683	46.6411	16.8302	4.7572	0.3624	0.3623
209.7024	26.0188	20.9799	2.0057	0.5693	0.8253	50.4845	17.9341	7.7738	1.2070	0.5156
209.8548	27.6048	22.9298	2.2671	0.5281	0.8872	51.7501	22.2186	10.3902	1.3154	0.3507
210.0072	26.6105	22.3229	2.3025	0.4844	0.8449	52.4674	21.3825	7.3084	0.8537	1.6036
210.1596	24.7005	20.6598	2.2326	0.4565	0.7619	41.3304	19.0118	5.4567	0.8610	2.2255
210.3120	23.1483	19.0084	2.1224	0.4677	0.6875	43.9615	19.3822	2.9718	0.4717	1.3046
210.4644	23.0204	18.3980	2.0535	0.5222	0.6655	48.4783	14.4684	4.1097	0.7735	0.8545
210.6168	22.9881	17.4583	1.9216	0.6247	0.6369	46.4491	11.7970	7.1270	0.9824	0.8602
210.7692	23.6446	16.8593	1.8308	0.7666	0.6199	45.3561	12.9553	7.5859	0.7461	0.8330
210.9216	24.5387	16.7399	1.8307	0.8811	0.6130	50.6874	14.7464	7.0390	0.9140	0.4571
211.0740	24.8780	16.8777	1.8431	0.9038	0.6186	49.7959	17.4896	6.7364	0.0001	0.7598
211.2264	26.1436	17.8328	1.9186	0.9389	0.6593	42.0324	19.4106	7.3634	0.7656	1.2822
211.3788	28.1699	19.1448	2.0676	1.0196	0.7062	51.4232	23.2145	8.0038	0.8907	1.2217
211.5312	30.2107	19.8785	2.1627	1.1673	0.7302	62.0199	20.3046	7.0528	1.1701	1.2753
211.6836	30.0796	18.6501	2.0115	1.2912	0.6885	56.9370	19.3284	7.8894	2.4983	0.8327
211.8360	27.6166	16.2180	1.6719	1.2877	0.6140	53.0774	21.4604	5.6091	2.1483	0.4347
211.9884	25.9177	14.8543	1.4350	1.2499	0.5814	47.2342	17.2192	3.3791	1.3143	1.2070
212.1408	25.7689	14.7220	1.3406	1.2480	0.5924	45.6260	20.6956	4.9785	0.4277	1.2830
212.2932	26.9246	14.9434	1.2903	1.3535	0.6152	53.5356	22.6640	4.6990	0.4327	0.0000
212.4456	26.8658	14.4896	1.2119	1.3982	0.6043	53.5404	22.1635	3.0168	0.8574	0.0000
212.5980	25.1120	12.9442	1.0623	1.3746	0.5439	48.7415	17.9058	4.5863	0.8333	0.0000
212.7504	24.7672	11.9922	0.9599	1.4432	0.5087	43.2481	13.8290	7.7560	0.4122	0.0001
212.9028	25.0061	11.0918	0.8382	1.5719	0.4803	43.2715	21.3749	8.9973	1.2715	0.4239
213.0552	24.2177	9.9970	0.6852	1.6065	0.4468	43.7103	20.2651	6.5932	1.6425	0.8327
213.2076	21.8970	8.8414	0.5204	1.4749	0.4120	38.5543	16.2854	2.4375	0.8328	0.4014
213.3600	20.5583	8.9409	0.4285	1.3124	0.4360	35.4599	18.3628	2.1372	0.3984	0.4346
213.5124	20.6810	9.8796	0.3812	1.2203	0.5000	42.8905	14.1796	5.7578	0.4639	0.8586
213.6648	20.6841	10.4549	0.3363	1.1556	0.5424	41.7495	13.8283	5.9335	0.4131	0.4130
213.8172	19.8207	10.5790	0.3294	1.0441	0.5510	37.5979	15.2575	5.5018	0.4453	0.0000
213.9696	19.8477	11.7077	0.4682	0.9196	0.5893	39.6178	12.8830	4.4139	0.3828	0.0001
214.1220	21.7886	14.2547	0.7409	0.8511	0.6837	44.5393	14.7704	3.4046	0.0001	0.4531
214.2744	23.5199	16.1689	0.9871	0.8305	0.7465	46.4801	22.1404	5.9883	0.9161	0.3760
214.4268	23.4612	16.2247	1.0864	0.8175	0.7301	43.1091	20.2026	6.1130	1.2040	0.4590
214.5792	22.1878	14.8645	1.0420	0.8273	0.6597	40.5471	15.9726	3.6856	0.3682	0.3681
214.7316	22.4602	14.5037	1.0208	0.8989	0.6429	42.2348	15.7757	3.8227	0.4433	0.0000
214.8840	23.1956	14.8749	1.0483	0.9400	0.6591	46.0545	18.2887	7.2423	0.3427	0.0000
215.0364	23.1522	14.9362	1.0447	0.9282	0.6633	44.1481	15.1173	8.2087	0.0001	0.0000
215.1888	22.1715	14.1136	0.9964	0.9103	0.6250	41.0158	15.7578	5.7187	0.5068	0.0001
215.3412	22.1000	13.6987	1.0077	0.9491	0.5986	42.1638	15.3907	5.2348	0.3701	0.9668
215.4936	22.6103	14.1969	1.1828	0.9505	0.5930	39.9216	16.3911	8.7536	0.0001	1.1797
215.6460	22.8427	14.7529	1.3645	0.9139	0.5895	37.9621	20.1325	6.4139	0.4894	1.3232
215.7984	24.8498	16.6952	1.6653	0.9212	0.6431	39.7766	17.8522	5.3052	1.3262	1.1719
215.9508	27.4966	19.2379	1.9651	0.9330	0.7319	49.2820	23.2815	9.1561	1.1680	1.3310
216.1032	29.7720	21.5477	2.2197	0.9291	0.8161	55.6372	25.5390	8.1171	1.7580	0.6640
216.2556	29.6934	22.2132	2.2840	0.8451	0.8422	51.8677	24.9820	7.5370	2.9529	0.5049
216.4080	28.4061	21.3375	2.2276	0.7985	0.8023	55.7505	21.7492	6.2929	1.3007	0.8328
216.5604	26.7914	19.9244	2.1537	0.7758	0.7346	59.4380	15.0539	5.5077	0.5126	0.8326
216.7128	25.8874	18.6909	2.1455	0.8130	0.6644	51.3437	12.5758	8.0858	1.2941	0.3165
216.8652	26.0462	18.4388	2.2075	0.8594	0.6375	50.7971	15.6687	6.6795	2.1532	1.0410
217.0176	26.8346	18.5053	2.2624	0.9410	0.6305	52.2863	21.6800	5.0001	0.9297	1.1437
217.1700	25.7460	17.4657	2.1445	0.9354	0.5932	45.7653	23.9459	5.7438	1.1171	2.5389
217.3224	23.2724	15.5718	1.9224	0.8700	0.5268	43.4820	17.1325	3.3008	0.6425	1.2851
217.4748	21.6739	14.4355	1.7795	0.8177	0.4889	39.8438	14.9222	3.2679	0.0000	0.5332
217.6272	23.2493	15.4366	1.9421	0.8826	0.5151	40.1812	17.9805	5.7795	0.0001	0.8330
217.7796	27.4469	18.7374	2.4349	0.9839	0.6099	52.5331	18.0920	7.2131	1.0859	0.8337
217.9320	32.0931	22.8252	3.0369	1.0470	0.7290	67.6255	19.6880	8.5938	0.5744	0.2872
218.0844	34.0936	25.0048	3.3514	1.0268	0.7937	71.3605	23.5704	8.6129	2.1952	1.0977
218.2368	33.6222	24.8022	3.3119	0.9964	0.7897	64.6712	24.4190	5.5584	1.1211	1.1123
218.3892	31.9536	24.2101	3.2257	0.8748	0.7723	59.4140	24.7127	4.1653	1.1113	0.8331
218.5416	31.0709	24.3896	3.2530	0.7548	0.7774	58.8943	23.3182	6.9689	0.5450	1.3945
218.6940	29.0464	23.5140	3.1007	0.6250	0.7565	57.0490	22.2296	8.0351	1.0663	1.0723
218.8464	26.7226	21.8485	2.8181	0.5506	0.7153	42.2656	22.9393	7.6248	0.5020	1.3877
218.9988	24.3598	20.4096	2.6267	0.4463	0.6694	42.1175	21.6188	6.3574	1.1426	1.6665
219.1512	23.4469	20.6262	2.7395	0.3187	0.6597	44.3996	19.0954	5.8296	1.0918	0.5157
219.3036	23.0841	21.5995	2.9888	0.1677	0.6671	45.8513	16.5806	2.9336	1.4111	1.1563
219.4560	24.3625	23.7704	3.3695	0.0669	0.7183	43.7391	21.0705	2.8325	1.0830	1.6660
219.6084	25.7900	25.8705	3.6710	-0.0091	0.7810	50.1094	22.7479	6.2656	0.8333	1.0800
219.7608	27.0580	27.2754	3.8221	-0.0246	0.8329	50.3827	21.9102	5.7306	0.2432	0.8333
219.9132	25.6852	26.4768	3.6202	-0.0894	0.8263	49.1662	22.2601	6.7789	0.5927	0.2404
220.0656	23.9116	25.0432	3.3832	-0.1278	0.7897	45.5695	17.1173	3.9141	0.2354	1.7910
220.2180	22.3607	23.9432	3.2369	-0.1788	0.7545	39.3287	17.9959	4.3008	0.6005	1.2949
220.3704	21.9871	23.0593	3.1642	-0.1211	0.7175	44.1802	16.7652	4.5687	0.2285	0.8681
220.5228	22.8421	22.6929	3.1358	0.0169	0.7017	48.4763	13.3950	3.6211	0.0001	0.8461
220.6752	23.8666	22.4134	3.1349	0.1642	0.6856	46.0821	17.3831	3.9437	0.6123	3.2773
220.8276	24.1156	22.0315	3.0759	0.2354	0.6750	46.2557	19.7922	6.6368	0.2168	2.9354
220.9800	23.0483	21.1805	2.9064	0.2110	0.6590	44.8167	13.8135	7.5017	0.6192	1.8817
221.1324	22.1854	20.6359	2.7185	0.1751	0.6644	31.0951	22.2653	8.1228	0.8333	1.0429
221.2848	23.5433	22.0077	2.8255	0.1735	0.7232	42.3291	19.5708	6.4552	0.8333	0.2070
221.4372	25.6750	23.7783	3.0614	0.2143	0.7796	49.9766	23.7891	7.0879	0.8325	0.0002
221.5896	26.9567	24.3350	3.1043	0.2962	0.8036	50.1529	23.9075	6.8591	0.1993	1.2676
221.7420	27.7031	24.3927	3.0222	0.3740	0.8232	55.0556	18.2184	4.7505	0.6378	1.6652
221.8944	27.3025	23.4720	2.7859	0.4327	0.8163	62.4678	15.3909	8.6558	1.4756	1.0263
222.0468	26.8454	23.0796	2.6489	0.4254	0.8205	54.4836	17.5746	4.8282	1.6665	0.8331
222.1992	25.4394	21.7128	2.3478	0.4210	0.8004	48.4497	20.2907	5.2811	2.3163	0.1846
222.3516	23.6516	19.6222	1.9552	0.4552	0.7563	52.7018	17.5623	3.8730	1.1933	0.6533
222.5040	22.1824	17.5823	1.5937	0.5197	0.7089	41.6566	15.9968	3.3307	0.8326	0.8326
222.6564	20.1918	15.5537	1.2796	0.5240	0.6529	44.2174	13.8385	4.6487	0.1738	0.1738
222.8088	20.5793	16.2793	1.2959	0.4858	0.6919	33.1729	18.8595	6.6326	0.0001	0.0002
222.9612	21.8491	17.7848	1.4323	0.4592	0.7526	41.3762	19.8450	4.5666	0.6329	1.2655
223.1136	23.7406	19.2807	1.6037	0.5039	0.8058	50.9217	17.9475	6.1409	1.4969	0.3066
223.2660	24.6830	19.1798	1.5789	0.6217	0.8049	49.1329	19.5273	8.0172	0.3183	0.0001
223.4184	23.4659	17.3718	1.4275	0.6885	0.7295	49.6399	19.3009	4.9337	0.0001	0.6777
223.5708	22.9746	15.9102	1.2985	0.7981	0.6699	43.8200	12.3363	5.5261	0.6816	0.1514
223.7232	23.2367	16.6232	1.4718	0.7472	0.6772	41.0947	15.6253	11.3122	0.1474	0.6856
223.8756	24.1120	17.8572	1.5995	0.7066	0.7238	48.8047	17.8825	8.6832	0.0001	1.4481
224.0280	23.1441	18.5237	1.6861	0.5220	0.7455	48.6920	15.5273	5.4846	0.6933	0.2638
224.1804	22.3568	18.0664	1.6225	0.4847	0.7314	37.9063	15.0105	7.0967	0.1367	1.3944
224.3328	22.6533	18.1897	1.6531	0.5043	0.7325	37.9134	15.6918	15.1942	0.0001	0.2657
224.4852	23.5186	18.5968	1.7343	0.5560	0.7402	48.1716	18.6404	6.1092	0.7032	0.7031
224.6376	22.2272	17.9158	1.7151	0.4871	0.7043	45.7139	17.0270	4.8712	1.5400	0.8327
224.7900	20.8790	17.4150	1.7443	0.3913	0.6694	37.8747	13.8209	5.7101	0.9552	0.8331
224.9424	20.6175	17.6183	1.8529	0.3388	0.6598	35.2121	19.0388	6.5435	2.2617	0.1184
225.0948	23.8011	20.3181	2.2913	0.3935	0.7304	44.3303	17.1131	3.0706	1.7795	2.1560
225.2472	25.9264	21.5301	2.5456	0.4967	0.7507	62.4050	15.9322	5.3867	3.1090	0.3323
225.3996	27.6717	21.3406	2.6205	0.7153	0.7248	52.1557	20.4849	5.3626	0.4258	2.3064
225.5520	26.2790	18.5987	2.3417	0.8677	0.6203	47.8476	24.5262	7.9533	0.7304	0.3283
225.7044	25.8991	16.1492	2.0728	1.1015	0.5308	47.5006	15.4688	9.0669	0.0999	1.4666
225.8568	24.8325	13.6792	1.8264	1.2600	0.4356	52.6012	15.6248	4.7345	2.2088	0.1914
226.0092	25.1567	11.5770	1.6282	1.5341	0.3524	49.5464	14.3286	5.6407	1.0156	0.0003
226.1616	26.2215	10.6749	1.5906	1.7563	0.3073	45.4349	17.8867	6.5771	0.8332	2.2342
226.3140	24.6772	9.1977	1.3999	1.7488	0.2589	56.2945	17.4507	6.3454	0.7932	0.9629
226.4664	24.2621	9.0611	1.3796	1.7173	0.2550	36.4700	13.7229	3.6251	0.8289	0.8290
226.6188	22.3297	8.1841	1.2095	1.5981	0.2375	47.0149	15.6021	4.8433	0.8334	1.5899
226.7712	23.3016	8.8973	1.2810	1.6273	0.2649	41.4687	20.3748	1.1995	1.5906	1.6652
226.9236	23.1507	8.4990	1.1577	1.6552	0.2661	41.0223	19.1014	3.6833	0.1407	0.1406
227.0760	23.3828	8.6337	1.1581	1.6662	0.2739	47.7194	17.6031	1.0780	0.7655	0.0000
227.2284	24.6246	8.5672	1.1327	1.8140	0.2750	53.2804	14.4578	0.0631	0.0628	0.0000
227.3808	24.4812	8.8343	1.1731	1.7677	0.2826	46.3512	21.1241	4.6450	2.3221	0.0000
227.5332	24.3377	9.2192	1.2578	1.7080	0.2883	43.5682	13.9615	8.4369	0.9025	0.0000
227.6856	23.1063	8.9959	1.2412	1.5941	0.2785	42.5553	18.8126	3.6640	2.3944	0.0001
227.8380	24.3594	9.1620	1.3201	1.7169	0.2726	39.3653	19.9517	3.3334	0.9297	0.7851
227.9904	25.6472	9.0635	1.3065	1.8735	0.2696	55.6710	16.0319	4.1174	0.8323	0.0440
228.1428	25.6699	8.6476	1.2540	1.9231	0.2557	48.7021	21.3665	5.7459	0.8327	0.7920
228.2952	26.2032	8.8587	1.2314	1.9595	0.2725	40.3609	16.0945	4.2402	1.6309	0.8333
228.4476	26.3454	9.1866	1.2414	1.9385	0.2896	52.7963	22.2267	4.1670	1.6666	0.8333
228.6000	26.4305	10.4050	1.3592	1.8104	0.3373	47.7103	23.3026	6.5782	0.8623	0.8333
228.7524	26.1230	11.7082	1.4834	1.6285	0.3886	42.6383	14.4535	7.4706	0.8329	0.8330
228.9048	26.9190	13.3000	1.6681	1.5386	0.4448	55.4378	17.3950	6.6835	0.0216	0.8326
229.0572	28.4263	14.4656	1.8201	1.5772	0.4827	58.2288	21.5533	5.8467	0.8146	0.8327
229.2096	29.9357	15.8826	2.0124	1.5876	0.5272	60.7893	10.2052	5.8331	1.6522	1.6522
229.3620	30.5211	16.1093	2.0274	1.6281	0.5374	63.1090	27.3907	4.7510	0.8008	0.8009
229.5144	32.1564	16.4402	2.0741	1.7755	0.5474	60.0280	28.3256	4.9977	0.8329	1.6591
229.6668	32.6211	15.2186	1.9449	1.9660	0.5018	65.7576	23.3367	5.8242	0.8327	0.8379
229.8192	34.5322	15.3559	1.9411	2.1664	0.5106	63.8814	29.1796	5.5207	1.5773	0.7888
229.9716	33.1072	14.7075	1.8243	2.0787	0.4959	73.9823	27.5286	7.4646	1.6648	2.4686
230.1240	31.6694	14.2821	1.7366	1.9643	0.4885	56.6881	21.5390	5.5958	0.0586	0.8496
230.2764	28.1072	12.4963	1.5494	1.7636	0.4215	61.2881	20.8341	6.5985	0.0000	0.8300
230.4288	30.7446	12.0757	1.5740	2.1091	0.3921	53.1427	21.6074	5.8903	0.0003	0.8333
230.5812	33.4684	11.2543	1.5554	2.5096	0.3480	70.0009	29.2726	3.5554	2.2811	0.8332
230.7336	35.8939	10.8449	1.5112	2.8298	0.3329	77.4832	22.2349	9.5384	0.9707	0.0880
230.8860	35.9007	10.3069	1.3920	2.8914	0.3251	68.0171	26.7177	4.1798	0.8273	0.7304
231.0384	35.7491	9.7611	1.2002	2.9359	0.3312	80.2034	18.1722	5.4766	2.9785	0.1172
231.1908	34.6165	8.9410	1.0320	2.9006	0.3167	82.4866	20.8753	5.8325	2.6317	0.0001
231.3432	32.0806	8.2881	0.9201	2.6879	0.3008	61.3412	23.3343	5.5810	1.7411	0.6514
231.4956	30.4919	8.3495	0.8793	2.5015	0.3124	57.3559	21.3794	6.4443	0.9766	0.1525
231.6480	30.1933	8.6262	0.8633	2.4365	0.3317	65.1165	25.5937	6.3939	1.4218	1.2480
231.8004	30.5605	8.2610	0.7825	2.5192	0.3264	59.7815	25.0074	5.0975	0.9708	0.9707
231.9528	28.6274	7.1507	0.6933	2.4263	0.2794	61.7410	21.4765	4.1378	1.3830	0.7886
