 154    926 C   1 H  5 109.5 109.5    7.60      200    10   110    60    25     2     3 6408
 154    926 C   1 H  5 119.5 119.5    7.70      253    10   152    61    26     9     5 6408
 154    926 C   1 H  5 129.5 129.5    7.80      238    10   138    68    18     7     7 6408
 154    926 C   1 H  5 139.5 139.5    7.89      221    10   137    63    10     5     6 6408
 154    926 C   1 H  6   9.5   9.5    8.10      215    10   132    59    13     7     4 6409
 154    926 C   1 H  6  20.0  20.0    8.20      247    10   147    67    19     8     6 6409
 154    926 C   1 H  6  29.8  29.8    8.30      223    10   133    54    27     4     5 6409
 154    926 C   1 H  6  39.5  39.5    8.40      227    10   127    60    29     2     9 6409
 154    926 C   1 H  6  49.5  49.5    8.49      233    10   130    69    22     6     6 6409
 154    926 C   1 H  6  59.5  59.5    8.60      241    10   140    63    21     6    11 6409
 154    926 C   1 H  6  69.5  69.5    8.69      248    10   133    78    24     6     7 6409
 154    926 C   1 H  6  79.5  79.5    8.80      246    10   124    78    26    11     7 6409
 154    926 C   1 H  6  89.5  89.5    8.90      274    10   146    85    21     8    14 6409
 154    926 C   1 H  6  99.5  99.5    8.99      248    10   138    74    27     3     6 6409
 154    926 C   1 H  6 109.5 109.5    9.10      223    10   120    62    30     4     7 6409
 154    926 C   1 H  6 119.5 119.5    9.19      185    10   103    52    26     1     3 6409
 154    926 C   1 H  6 129.5 129.5    9.30      240    10   127    63    33     8     9 6409
 154    926 C   1 H  6 139.5 139.5    9.40      258    10   158    56    31     6     7 6409
 154    926 C   1 H  7   9.5   9.5    9.60      219    10   125    61    24     3     6 6410
 154    926 C   1 H  7  19.5  19.5    9.69      231    10   136    67    17     5     6 6410
 154    926 C   1 H  7  29.5  29.5    9.80      264    10   145    73    33     6     7 6410
 154    926 C   1 H  7  39.5  39.5    9.90      245    10   144    66    22     7     6 6410
 154    926 C   1 H  7  49.5  49.5    9.99      251    10   148    59    34     2     8 6410
 154    926 C   2 H  1   9.5   9.5   10.10      215    10   116    63    23     5     8 6411
 154    926 C   2 H  1  20.0  20.0   10.20      217    10   106    65    29     5    12 6411
 154    926 C   2 H  1  29.5  29.5   10.30      215    10   121    66    17     2     9 6411
 154    926 C   2 H  1  39.5  39.5   10.40      219    10   125    53    27     7     7 6411
 154    926 C   2 H  1  49.5  49.5   10.49      233    10   134    62    26     6     5 6411
