 154    926 B   1 H  2  82.5  82.5    2.33    18.0    18.0 5920
 154    926 B   1 H  2  85.5  85.5    2.36    16.0    16.0 5920
 154    926 B   1 H  2  88.5  88.5    2.38    16.0    16.0 5920
 154    926 B   1 H  2  91.7  91.7    2.42    18.0    18.0 5920
 154    926 B   1 H  2  94.7  94.7    2.45    18.0    18.0 5920
 154    926 B   1 H  2  97.5  97.5    2.48    17.0    17.0 5920
 154    926 B   1 H  2 100.5 100.5    2.51    18.0    18.0 5920
 154    926 B   1 H  2 103.7 103.7    2.54    20.0    20.0 5920
 154    926 B   1 H  2 106.5 106.5    2.57    18.0    18.0 5920
 154    926 B   1 H  2 109.6 109.6    2.60    21.0    21.0 5920
 154    926 B   1 H  2 112.5 112.5    2.63    21.0    21.0 5920
 154    926 B   1 H  2 115.6 115.6    2.66    19.0    19.0 5920
 154    926 B   1 H  2 118.5 118.5    2.68    18.0    18.0 5920
 154    926 B   1 H  2 121.6 121.6    2.72    21.0    21.0 5920
 154    926 B   1 H  2 124.5 124.5    2.75    18.0    18.0 5920
 154    926 B   1 H  2 127.7 127.7    2.78    21.0    21.0 5920
 154    926 B   1 H  2 130.6 130.6    2.81    18.0    18.0 5920
 154    926 B   1 H  2 133.5 133.5    2.84    21.0    21.0 5920
 154    926 B   1 H  2 137.0 137.0    2.87    19.0    19.0 5920
 154    926 B   1 H  2 139.6 139.6    2.90    18.0    18.0 5920
 154    926 B   1 H  2 142.7 142.7    2.93    19.0    19.0 5920
 154    926 B   1 H  2 145.5 145.5    2.96    19.0    19.0 5920
 154    926 B   1 H  2 148.6 148.6    2.99    16.0    16.0 5920
 154    926 B   1 H  3   1.6   1.6    3.02    25.0    25.0 5921
 154    926 B   1 H  3   4.7   4.7    3.05    25.0    25.0 5921
 154    926 B   1 H  3   7.5   7.5    3.08    24.0    24.0 5921
 154    926 B   1 H  3  10.6  10.6    3.11    23.0    23.0 5921
 154    926 B   1 H  3  13.5  13.5    3.13    25.0    25.0 5921
 154    926 B   1 H  3  16.5  16.5    3.16    23.0    23.0 5921
 154    926 B   1 H  3  19.5  19.5    3.19    23.0    23.0 5921
 154    926 B   1 H  3  22.5  22.5    3.22    19.0    19.0 5921
 154    926 B   1 H  3  25.5  25.5    3.26    17.0    17.0 5921
 154    926 B   1 H  3  28.6  28.6    3.29    19.0    19.0 5921
 154    926 B   1 H  3  31.5  31.5    3.32    14.0    14.0 5921
 154    926 B   1 H  3  34.5  34.5    3.35    15.0    15.0 5921
 154    926 B   1 H  3  37.5  37.5    3.38    16.0    16.0 5921
 154    926 B   1 H  3  40.5  40.5    3.40    17.0    17.0 5921
 154    926 B   1 H  3  43.6  43.6    3.44    21.0    21.0 5921
 154    926 B   1 H  3  46.5  46.5    3.46    18.0    18.0 5921
 154    926 B   1 H  3  49.6  49.6    3.50    23.0    23.0 5921
 154    926 B   1 H  3  52.5  52.5    3.53    21.0    21.0 5921
 154    926 B   1 H  3  55.5  55.5    3.56    21.0    21.0 5921
 154    926 B   1 H  3  58.6  58.6    3.59    22.0    22.0 5921
 154    926 B   1 H  3  61.6  61.6    3.62    22.0    22.0 5921
 154    926 B   1 H  3  64.5  64.5    3.64    19.0    19.0 5921
 154    926 B   1 H  3  67.5  67.5    3.67    19.0    19.0 5921
 154    926 B   1 H  3  70.7  70.7    3.71    20.0    20.0 5921
 154    926 B   1 H  3  73.5  73.5    3.74    20.0    20.0 5921
 154    926 B   1 H  3  76.5  76.5    3.77    20.0    20.0 5921
 154    926 B   1 H  3  79.7  79.7    3.80    19.0    19.0 5921
 154    926 B   1 H  3  82.5  82.5    3.83    19.0    19.0 5921
 154    926 B   1 H  3  85.5  85.5    3.86    20.0    20.0 5921
 154    926 B   1 H  3  88.6  88.6    3.89    20.0    20.0 5921
 154    926 B   1 H  3  91.5  91.5    3.91    19.0    19.0 5921
 154    926 B   1 H  3  94.6  94.6    3.95    20.0    20.0 5921
 154    926 B   1 H  3  97.5  97.5    3.98    17.0    17.0 5921
 154    926 B   1 H  3 100.5 100.5    4.01    15.0    15.0 5921
 154    926 B   1 H  3 103.5 103.5    4.03    15.0    15.0 5921
 154    926 B   1 H  3 106.5 106.5    4.07    16.0    16.0 5921
 154    926 B   1 H  3 109.6 109.6    4.10    17.0    17.0 5921
 154    926 B   1 H  3 112.5 112.5    4.13    14.0    14.0 5921
 154    926 B   1 H  3 115.6 115.6    4.16    19.0    19.0 5921
 154    926 B   1 H  3 118.5 118.5    4.18    18.0    18.0 5921
 154    926 B   1 H  3 121.6 121.6    4.22    19.0    19.0 5921
 154    926 B   1 H  3 124.5 124.5    4.24    20.0    20.0 5921
 154    926 B   1 H  3 127.7 127.7    4.28    20.0    20.0 5921
 154    926 B   1 H  3 130.7 130.7    4.31    23.0    23.0 5921
 154    926 B   1 H  3 133.5 133.5    4.34    22.0    22.0 5921
 154    926 B   1 H  3 137.0 137.0    4.37    20.0    20.0 5921
 154    926 B   1 H  3 139.6 139.6    4.40    22.0    22.0 5921
 154    926 B   1 H  3 142.5 142.5    4.43    22.0    22.0 5921
 154    926 B   1 H  3 145.5 145.5    4.45    19.0    19.0 5921
 154    926 B   1 H  3 148.5 148.5    4.49    12.0    12.0 5921
 154    926 B   1 H  4   1.5   1.5    4.51    16.0    16.0 5922
 154    926 B   1 H  4   4.6   4.6    4.55    20.0    20.0 5922
 154    926 B   1 H  4   7.5   7.5    4.57    17.0    17.0 5922
 154    926 B   1 H  4  10.5  10.5    4.61    18.0    18.0 5922
 154    926 B   1 H  4  13.5  13.5    4.64    18.0    18.0 5922
 154    926 B   1 H  4  16.5  16.5    4.66    19.0    19.0 5922
 154    926 B   1 H  4  19.5  19.5    4.70    17.0    17.0 5922
 154    926 B   1 H  4  22.5  22.5    4.72    16.0    16.0 5922
 154    926 B   1 H  4  25.6  25.6    4.76    15.0    15.0 5922
 154    926 B   1 H  4  28.5  28.5    4.78    10.0    10.0 5922
 154    926 B   1 H  4  31.5  31.5    4.82    10.0    10.0 5922
 154    926 B   1 H  4  34.5  34.5    4.84     9.0     9.0 5922
 154    926 B   1 H  4  37.5  37.5    4.88    10.0    10.0 5922
 154    926 B   1 H  4  40.5  40.5    4.91    11.0    11.0 5922
 154    926 B   1 H  4  43.5  43.5    4.93    13.0    13.0 5922
 154    926 B   1 H  4  46.7  46.7    4.97    14.0    14.0 5922
 154    926 B   1 H  4  49.6  49.6    5.00    20.0    20.0 5922
 154    926 B   1 H  4  52.6  52.6    5.03    19.0    19.0 5922
 154    926 B   1 H  4  55.6  55.6    5.06    20.0    20.0 5922
 154    926 B   1 H  4  58.6  58.6    5.09    22.0    22.0 5922
 154    926 B   1 H  4  61.5  61.5    5.12    23.0    23.0 5922
 154    926 B   1 H  4  64.7  64.7    5.15    23.0    23.0 5922
 154    926 B   1 H  4  67.6  67.6    5.18    22.0    22.0 5922
 154    926 B   1 H  4  70.5  70.5    5.20    22.0    22.0 5922
 154    926 B   1 H  4  73.5  73.5    5.24    22.0    22.0 5922
 154    926 B   1 H  4  76.5  76.5    5.26    22.0    22.0 5922
 154    926 B   1 H  4  79.5  79.5    5.30    25.0    25.0 5922
 154    926 B   1 H  4  82.5  82.5    5.32    25.0    25.0 5922
 154    926 B   1 H  4  85.5  85.5    5.36    27.0    27.0 5922
 154    926 B   1 H  4  88.7  88.7    5.39    24.0    24.0 5922
 154    926 B   1 H  4  91.5  91.5    5.41    24.0    24.0 5922
 154    926 B   1 H  4  94.5  94.5    5.45    23.0    23.0 5922
 154    926 B   1 H  4  97.5  97.5    5.47    23.0    23.0 5922
 154    926 B   1 H  4 100.6 100.6    5.51    24.0    24.0 5922
 154    926 B   1 H  4 103.6 103.6    5.54    24.0    24.0 5922
 154    926 B   1 H  4 106.5 106.5    5.57    22.0    22.0 5922
 154    926 B   1 H  4 109.6 109.6    5.60    21.0    21.0 5922
 154    926 B   1 H  4 112.5 112.5    5.63    21.0    21.0 5922
 154    926 B   1 H  4 115.6 115.6    5.66    25.0    25.0 5922
 154    926 B   1 H  4 118.6 118.6    5.69    20.0    20.0 5922
 154    926 B   1 H  4 121.5 121.5    5.72    23.0    23.0 5922
 154    926 B   1 H  4 124.5 124.5    5.74    21.0    21.0 5922
 154    926 B   1 H  4 127.7 127.7    5.78    22.0    22.0 5922
 154    926 B   1 H  4 130.5 130.5    5.80    22.0    22.0 5922
 154    926 B   1 H  4 133.5 133.5    5.84    22.0    22.0 5922
