 154    926 A   2 H  1  29.5  29.5    4.30    15.0    15.0 5651
 154    926 A   2 H  1  34.5  34.5    4.34    16.0    16.0 5651
 154    926 A   2 H  1  39.6  39.6    4.40    16.0    16.0 5651
 154    926 A   2 H  1  44.5  44.5    4.45    15.0    15.0 5651
 154    926 A   2 H  1  49.5  49.5    4.49    14.0    14.0 5651
 154    926 A   2 H  1  54.5  54.5    4.55    18.0    18.0 5651
 154    926 A   2 H  1  59.5  59.5    4.60    18.0    18.0 5651
 154    926 A   2 H  1  64.5  64.5    4.64    18.0    18.0 5651
 154    926 A   2 H  1  69.5  69.5    4.70    19.0    19.0 5651
 154    926 A   2 H  1  74.5  74.5    4.74    18.0    18.0 5651
 154    926 A   2 H  1  79.5  79.5    4.80    19.0    19.0 5651
 154    926 A   2 H  1  84.6  84.6    4.85    15.0    15.0 5651
 154    926 A   2 H  1  89.5  89.5    4.89    17.0    17.0 5651
 154    926 A   2 H  1  94.5  94.5    4.95    19.0    19.0 5651
 154    926 A   2 H  1  99.7  99.7    5.00    17.0    17.0 5651
 154    926 A   2 H  1 104.5 104.5    5.05    19.0    19.0 5651
 154    926 A   2 H  1 109.5 109.5    5.10    19.0    19.0 5651
 154    926 A   2 H  1 114.6 114.6    5.15    17.0    17.0 5651
 154    926 A   2 H  1 119.6 119.6    5.20    20.0    20.0 5651
 154    926 A   2 H  1 124.6 124.6    5.25    19.0    19.0 5651
 154    926 A   2 H  1 129.5 129.5    5.30    19.0    19.0 5651
 154    926 A   2 H  1 134.5 134.5    5.35    20.0    20.0 5651
 154    926 A   2 H  1 139.5 139.5    5.39    20.0    20.0 5651
 154    926 A   2 H  1 144.5 144.5    5.45    22.0    22.0 5651
 154    926 A   2 H  2   4.5   4.5    5.55    19.0    19.0 5652
 154    926 A   2 H  2   9.6   9.6    5.60    15.0    15.0 5652
 154    926 A   2 H  2  14.5  14.5    5.64    16.0    16.0 5652
 154    926 A   2 H  2  19.5  19.5    5.70    16.0    16.0 5652
 154    926 A   2 H  2  24.7  24.7    5.75    19.0    19.0 5652
 154    926 A   2 H  2  29.5  29.5    5.80    20.0    20.0 5652
 154    926 A   2 H  2  34.5  34.5    5.84    25.0    25.0 5652
 154    926 A   2 H  2  39.6  39.6    5.90    26.0    26.0 5652
 154    926 A   2 H  2  44.5  44.5    5.95    24.0    24.0 5652
 154    926 A   2 H  2  49.5  49.5    5.99    18.0    18.0 5652
 154    926 A   2 H  2  54.5  54.5    6.05    17.0    17.0 5652
 154    926 A   2 H  2  59.5  59.5    6.10    15.0    15.0 5652
 154    926 A   2 H  2  64.5  64.5    6.14    14.0    14.0 5652
 154    926 A   2 H  2  69.5  69.5    6.20    13.0    13.0 5652
 154    926 A   2 H  2  74.5  74.5    6.24    14.0    14.0 5652
 154    926 A   2 H  2  79.5  79.5    6.30    11.0    11.0 5652
 154    926 A   2 H  2  84.5  84.5    6.35    15.0    15.0 5652
